pegRNA_idx,total,unaligned,extracted,recombination
640,1086.0,14.0,18.0,1054.0
641,192.0,2.0,21.0,169.0
642,753.0,20.0,681.0,52.0
643,924.0,18.0,857.0,49.0
644,170.0,2.0,160.0,8.0
645,916.0,46.0,21.0,849.0
646,3462.0,34.0,29.0,3399.0
647,250.0,6.0,9.0,235.0
648,1269.0,639.0,493.0,137.0
649,1.0,0.0,1.0,0.0
650,3.0,0.0,3.0,0.0
651,1023.0,7.0,23.0,993.0
652,0.0,0.0,0.0,0.0
653,0.0,0.0,0.0,0.0
654,0.0,0.0,0.0,0.0
655,1.0,0.0,1.0,0.0
656,19.0,7.0,0.0,12.0
657,709.0,12.0,21.0,676.0
658,2.0,0.0,2.0,0.0
659,70.0,0.0,9.0,61.0
660,0.0,0.0,0.0,0.0
661,0.0,0.0,0.0,0.0
662,1.0,0.0,0.0,1.0
663,12.0,0.0,8.0,4.0
664,8425.0,152.0,7359.0,914.0
665,17.0,0.0,16.0,1.0
666,191.0,9.0,56.0,126.0
667,2211.0,68.0,1142.0,1001.0
668,487.0,84.0,242.0,161.0
669,44.0,0.0,1.0,43.0
670,19.0,0.0,19.0,0.0
671,74.0,2.0,67.0,5.0
672,283.0,18.0,196.0,69.0
673,69.0,12.0,36.0,21.0
674,3.0,0.0,2.0,1.0
675,2.0,2.0,0.0,0.0
676,156.0,8.0,119.0,29.0
677,212.0,28.0,173.0,11.0
678,342.0,25.0,111.0,206.0
679,1.0,0.0,0.0,1.0
680,12.0,3.0,9.0,0.0
681,35.0,0.0,1.0,34.0
682,4168.0,89.0,2763.0,1316.0
683,56.0,1.0,53.0,2.0
684,1272.0,884.0,339.0,49.0
685,0.0,0.0,0.0,0.0
686,52.0,13.0,35.0,4.0
687,0.0,0.0,0.0,0.0
688,8.0,0.0,8.0,0.0
689,993.0,11.0,861.0,121.0
690,195.0,2.0,34.0,159.0
691,41.0,0.0,40.0,1.0
692,7571.0,231.0,6294.0,1046.0
693,325.0,43.0,147.0,135.0
694,3008.0,55.0,2897.0,56.0
695,1042.0,30.0,980.0,32.0
696,3375.0,76.0,3190.0,109.0
697,285.0,7.0,167.0,111.0
698,0.0,0.0,0.0,0.0
699,233.0,55.0,176.0,2.0
700,506.0,6.0,476.0,24.0
701,61.0,2.0,57.0,2.0
702,436.0,16.0,396.0,24.0
703,0.0,0.0,0.0,0.0
704,1.0,0.0,0.0,1.0
705,18.0,2.0,13.0,3.0
706,0.0,0.0,0.0,0.0
707,3.0,0.0,3.0,0.0
708,12.0,0.0,11.0,1.0
709,1.0,0.0,1.0,0.0
710,1.0,0.0,0.0,1.0
711,10.0,0.0,9.0,1.0
712,366.0,4.0,7.0,355.0
713,5.0,0.0,4.0,1.0
714,0.0,0.0,0.0,0.0
715,2.0,0.0,2.0,0.0
716,1.0,0.0,0.0,1.0
717,1.0,0.0,1.0,0.0
718,26.0,1.0,23.0,2.0
719,7.0,0.0,7.0,0.0
720,356.0,9.0,312.0,35.0
721,2183.0,183.0,1871.0,129.0
722,756.0,28.0,603.0,125.0
723,123.0,2.0,4.0,117.0
724,2809.0,20.0,58.0,2731.0
725,24.0,0.0,20.0,4.0
726,98.0,1.0,44.0,53.0
727,45.0,2.0,25.0,18.0
728,88.0,0.0,63.0,25.0
729,0.0,0.0,0.0,0.0
730,159.0,65.0,73.0,21.0
731,10.0,1.0,6.0,3.0
732,59.0,0.0,52.0,7.0
733,5.0,0.0,5.0,0.0
734,1.0,0.0,0.0,1.0
735,38.0,0.0,1.0,37.0
736,446.0,10.0,415.0,21.0
737,6.0,0.0,0.0,6.0
738,6.0,0.0,5.0,1.0
739,1.0,0.0,1.0,0.0
740,43.0,1.0,0.0,42.0
741,2.0,2.0,0.0,0.0
742,3.0,0.0,0.0,3.0
743,9.0,0.0,6.0,3.0
744,4.0,2.0,2.0,0.0
745,27.0,0.0,25.0,2.0
746,132.0,1.0,119.0,12.0
747,1.0,0.0,1.0,0.0
748,20.0,0.0,0.0,20.0
