peg_id,Reads_in_input,Reads_aligned_all_amplicons,WT,correct_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,WT_perc,corr_perc,byprod_perc,INDEL_perc
peg_8515,241,230,192,0,38,21,16,1,83.47826086956522,0.0,16.52173913043478,9.130434782608695
peg_8516,47,47,45,0,2,0,2,0,95.74468085106383,0.0,4.25531914893617,0.0
peg_8517,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8518,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8519,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8520,158,133,99,1,33,30,3,0,74.43609022556392,0.7518796992481203,24.81203007518797,22.55639097744361
peg_8521,174,155,80,1,74,53,21,0,51.61290322580645,0.6451612903225806,47.74193548387097,34.193548387096776
peg_8522,25,24,18,0,6,1,5,0,75.0,0.0,25.0,4.166666666666667
peg_8523,266,266,174,0,92,20,72,0,65.41353383458646,0.0,34.58646616541353,7.518796992481203
peg_8524,292,273,144,0,129,39,90,0,52.747252747252745,0.0,47.252747252747255,14.285714285714286
peg_8525,83,83,74,0,9,0,9,0,89.1566265060241,0.0,10.843373493975903,0.0
peg_8526,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8527,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8528,22,22,21,0,1,1,0,0,95.45454545454545,0.0,4.545454545454546,4.545454545454546
peg_8529,298,197,123,0,74,55,19,0,62.43654822335025,0.0,37.56345177664975,27.918781725888326
peg_8530,264,250,180,1,69,31,38,0,72.0,0.4,27.6,12.4
peg_8531,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8532,367,363,269,0,94,14,80,0,74.10468319559229,0.0,25.895316804407713,3.8567493112947657
peg_8533,85,85,77,0,8,1,7,0,90.58823529411765,0.0,9.411764705882353,1.1764705882352942
peg_8534,482,412,203,0,209,17,192,0,49.271844660194176,0.0,50.728155339805824,4.12621359223301
peg_8535,59,59,52,0,7,3,4,0,88.13559322033899,0.0,11.864406779661017,5.084745762711864
peg_8536,686,627,453,0,174,51,121,2,72.2488038277512,0.0,27.751196172248804,8.133971291866029
peg_8537,622,604,463,0,141,45,96,0,76.65562913907284,0.0,23.344370860927153,7.450331125827814
peg_8538,494,350,226,0,124,25,98,1,64.57142857142857,0.0,35.42857142857143,7.142857142857143
peg_8539,233,203,137,0,66,15,51,0,67.48768472906404,0.0,32.51231527093596,7.389162561576355
peg_8540,32,32,17,0,15,5,10,0,53.125,0.0,46.875,15.625
peg_8541,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8542,912,907,715,0,192,31,130,31,78.83131201764057,0.0,21.168687982359426,3.4178610804851157
peg_8543,70,4,0,0,4,0,4,0,0.0,0.0,100.0,0.0
peg_8544,14,13,0,0,13,10,3,0,0.0,0.0,100.0,76.92307692307692
peg_8545,304,290,232,0,58,6,51,1,80.0,0.0,20.0,2.0689655172413794
peg_8546,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8547,11524,11474,10450,3,1021,207,768,46,91.07547498692696,0.026146069374237406,8.898378943698797,1.804078786822381
peg_8548,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8549,140,138,87,0,51,0,51,0,63.04347826086956,0.0,36.95652173913044,0.0
peg_8550,31,2,0,0,2,0,0,2,0.0,0.0,100.0,0.0
peg_8551,8796,8790,8024,1,765,230,529,6,91.28555176336747,0.011376564277588168,8.703071672354948,2.616609783845279
peg_8552,4716,4705,4187,1,517,130,362,25,88.99043570669501,0.021253985122210415,10.988310308182784,2.763018065887354
peg_8553,12,8,0,0,8,7,0,1,0.0,0.0,100.0,87.5
peg_8554,12981,12961,12156,78,727,111,611,5,93.78905948615076,0.6018054162487463,5.609135097600494,0.8564154000462927
peg_8555,15283,15275,14330,72,873,74,797,2,93.81342062193126,0.4713584288052373,5.715220949263503,0.4844517184942717
peg_8556,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8557,12418,12412,11695,11,706,126,567,13,94.2233322591041,0.08862391234289398,5.688043828553013,1.015146632291331
peg_8558,36,28,0,0,28,28,0,0,0.0,0.0,100.0,100.0
peg_8559,4,2,0,0,2,1,1,0,0.0,0.0,100.0,50.0
peg_8560,36,26,1,1,24,0,24,0,3.8461538461538463,3.8461538461538463,92.3076923076923,0.0
peg_8561,68,55,0,1,54,9,1,44,0.0,1.8181818181818181,98.18181818181819,16.363636363636363
peg_8562,41,9,4,0,5,3,2,0,44.44444444444444,0.0,55.55555555555556,33.333333333333336
peg_8563,39,33,3,0,30,11,19,0,9.090909090909092,0.0,90.9090909090909,33.333333333333336
peg_8564,121,76,4,0,72,61,11,0,5.2631578947368425,0.0,94.73684210526316,80.26315789473684
peg_8565,11,11,6,0,5,1,4,0,54.54545454545455,0.0,45.45454545454545,9.090909090909092
peg_8566,19,19,10,3,6,0,6,0,52.63157894736842,15.789473684210526,31.57894736842105,0.0
peg_8567,27,27,12,5,10,1,9,0,44.44444444444444,18.51851851851852,37.03703703703704,3.7037037037037037
peg_8568,27,25,5,5,15,9,6,0,20.0,20.0,60.0,36.0
peg_8569,66,35,2,0,33,17,16,0,5.714285714285714,0.0,94.28571428571429,48.57142857142857
peg_8570,23,23,15,3,5,1,4,0,65.21739130434783,13.043478260869565,21.73913043478261,4.3478260869565215
peg_8571,81,45,4,2,39,18,21,0,8.88888888888889,4.444444444444445,86.66666666666667,40.0
peg_8572,167,136,2,0,134,101,33,0,1.4705882352941178,0.0,98.52941176470588,74.26470588235294
peg_8573,39,38,31,1,6,2,4,0,81.57894736842105,2.6315789473684212,15.789473684210526,5.2631578947368425
peg_8574,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8575,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8576,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8577,2,2,0,0,2,0,2,0,0.0,0.0,100.0,0.0
peg_8578,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8579,14,14,0,0,14,14,0,0,0.0,0.0,100.0,100.0
peg_8580,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8581,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8582,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8583,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8584,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8585,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8586,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
