Reads_in_input,Reads_aligned_all_amplicons,WT,correct_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,WT_perc,corr_perc,byprod_perc,INDEL_perc,corr_perc_backsub,byprod_perc_backsub,INDEL_perc_backsub,WT_perc_backsub
8327,8282,6046,658,1578,360,1203,15,73.00169041294373,7.944940835546969,19.053368751509296,4.346776141028737,7.8651748158713515,8.923084252705786,2.0069728972106042,83.21174093142287
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
447,4,0,0,4,0,0,4,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1197,1194,1008,36,150,9,137,4,84.42211055276383,3.0150753768844223,12.56281407035176,0.7537688442211056,2.9014390132480585,1.3128140703517595,0.0,95.78574691640019
8700,8558,7429,190,939,203,651,85,86.80766534236972,2.2201448936667445,10.972189763963543,2.3720495442860483,2.1784955808804054,1.3303738539260586,1.0184468787300298,96.49113056519353
7138,7109,5999,51,1059,601,445,13,84.38598959065973,0.7174004782669855,14.896609931073288,8.454072302714868,0.6962005630666463,3.8302541964962256,6.736879171487393,95.47354524043713
3557,3355,2959,36,360,37,312,11,88.19672131147541,1.0730253353204173,10.730253353204173,1.1028315946348732,1.0080480773607032,1.0161532882269153,0.25812724115859,97.97579863441239
1675,1664,1578,9,77,1,67,9,94.83173076923077,0.5408653846153846,4.627403846153846,0.06009615384615385,0.5053035069482438,0.0,0.0,99.49469649305176
590,569,501,2,66,28,38,0,88.04920913884007,0.351493848857645,11.599297012302285,4.92091388400703,0.351493848857645,1.542235671360773,3.7796870651767875,98.10627047978159
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
21163,20654,11983,6769,1902,308,1549,45,58.01781737193764,32.773312675510795,9.208869952551565,1.4912365643458894,31.989121960328863,0.8650807430158061,0.14242853423296586,67.14579729665533
54645,54396,16721,30717,6958,1170,5696,92,30.739392602397235,56.469225678358704,12.791381719244063,2.1508934480476505,54.63665591575979,1.7959631436505585,0.0,43.56738094058965
81353,81173,10441,64114,6618,1851,4507,260,12.86265137422542,78.98439136165966,8.152957264114916,2.2803148830276077,76.37139701137717,0.0,0.0,23.62860298862283
22630,22541,9526,10671,2344,99,1959,286,42.26076926489508,47.34040193425314,10.398828800851781,0.4391996805820505,46.77995357556619,1.298214976458933,0.0,51.92183144797488
50379,50265,14020,27076,9169,4877,3494,798,27.892171491097184,53.86650751019596,18.241320998706854,9.702576345369541,52.33978995294405,9.774978181218998,7.9214058619089815,37.88523186583695
115232,112967,9572,84166,19229,2812,11929,4488,8.473270955234714,74.50494392167624,17.021785123089042,2.4892225163100727,71.73284667105139,8.705493371214468,0.8305085876574938,19.561659957734136
6158,5990,1213,3636,1141,87,996,58,20.25041736227045,60.701168614357265,19.04841402337229,1.4524207011686143,60.35484826803692,5.022439997398262,0.0,34.62271173456482
1904,1886,577,561,748,24,720,4,30.593849416755038,29.745493107104984,39.66065747613998,1.2725344644750796,29.6254450878973,28.73628772824082,0.0,41.63826718386188
3961,3848,537,2171,1140,225,832,83,13.955301455301456,56.41891891891892,29.625779625779625,5.847193347193347,55.950534843977465,16.86231358362506,0.10948842916056023,27.187151572397482
7453,7123,849,4144,2130,235,1833,62,11.919135195844447,58.17773410080022,29.903130703355327,3.2991716973185454,57.40478724089684,14.154338432823925,0.0,28.440874326279243
4883,4832,2220,1986,626,78,486,62,45.943708609271525,41.10099337748344,12.955298013245033,1.6142384105960266,40.82801794527234,3.2191742643824295,0.0,55.952807790345226
7026,6908,1551,3253,2104,203,1792,109,22.452229299363058,47.090330052113494,30.457440648523452,2.9386218876664736,46.862149789706194,17.165940363298123,0.0,35.971909846995686
4660,4573,2424,1729,420,92,315,13,53.00677891974634,37.808878198119395,9.184342882134267,2.0118084408484584,37.51454412895089,1.6052406010452307,0.0,60.88021527000388
69951,69755,11806,50868,7081,406,5550,1125,16.924951616371587,72.92380474517955,10.151243638448857,0.5820371299548419,70.55068444442767,2.303499277546602,0.0,27.14581627802572
47462,46639,14814,26364,5461,512,4281,668,31.76311670490362,56.52779862346963,11.70908467162675,1.0977936919745277,54.96604946441148,2.939262470761781,0.0,42.094688064826734
2720,2717,1935,511,271,26,227,18,71.21825542878175,18.80750828119249,9.974236290025763,0.9569377990430622,18.586269343139392,2.599605021589185,0.0,78.81412563527142
34863,34784,13161,14105,7518,285,6097,1136,37.83636154553818,40.550252989880406,21.613385464581416,0.8193422263109476,39.466797645810125,12.916460135152427,0.0,47.61674221903745
38090,37863,16384,14108,7371,1854,5129,388,43.27179568444127,37.260650239019625,19.467554076539102,4.896600903256477,36.546910753931684,10.520319817043818,2.5769475767206624,52.932769429024496
20512,19629,2769,9442,7418,386,6694,338,14.106678893473942,48.102297620867084,37.791023485658975,1.966478170054511,47.51031219281608,22.99138778438393,0.0,29.49830002279998
9022,8868,1840,4791,2237,206,1645,386,20.748759585024807,54.02571041948579,25.2255299954894,2.322958953540821,53.70166634949227,13.559943475722712,0.0,32.738390174785025
4646,4613,2385,1240,988,66,880,42,51.70171255148493,26.880554953392586,21.41773249512248,1.4307392152612184,26.81515272971698,11.084181154376894,0.0,62.10066611590612
275762,272125,42911,203517,25697,5606,17641,2450,15.76885622416169,74.78805695911805,9.443086816720257,2.0600826825907212,71.37260343168244,0.5629076453876696,0.0,28.064488922929897
144505,144065,30842,86617,26606,2055,23667,884,21.40839204525735,60.12355533960365,18.468052615139,1.4264394544129386,57.88564605753696,9.47135691072326,0.0,32.64299703173978
43333,43164,19567,18347,5250,536,4480,234,45.331757946436845,42.50532851450283,12.162913539060328,1.2417755537021593,41.480318264400324,2.5278171880968188,0.0,55.99186454750286
87,27,0,0,27,21,0,6,0.0,0.0,100.0,77.77777777777777,0.0,100.0,77.77777777777777,0.0
130,65,0,0,65,65,0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
9,4,0,0,4,4,0,0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
43,12,0,0,12,0,0,12,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
106,26,0,0,26,17,1,8,0.0,0.0,100.0,65.38461538461539,0.0,0.0,0.0,100.0
23,14,0,0,14,11,0,3,0.0,0.0,100.0,78.57142857142857,0.0,0.0,3.5714285714285694,100.0
411,329,0,0,329,297,13,19,0.0,0.0,100.0,90.27355623100304,0.0,0.0,90.27355623100304,100.0
17,17,0,0,17,7,0,10,0.0,0.0,100.0,41.1764705882353,0.0,100.0,41.1764705882353,0.0
386,355,0,0,355,135,47,173,0.0,0.0,100.0,38.028169014084504,0.0,15.384615384615387,38.028169014084504,84.61538461538461
71,45,5,1,39,4,34,1,11.11111111111111,2.2222222222222223,86.66666666666667,8.88888888888889,2.2222222222222223,73.96825396825398,8.88888888888889,23.809523809523796
321,177,3,0,174,93,78,3,1.694915254237288,0.0,98.30508474576271,52.54237288135593,0.0,78.55199832600962,50.07323707888679,21.448001673990376
342,217,0,0,217,81,0,136,0.0,0.0,100.0,37.327188940092164,0.0,0.0,37.327188940092164,100.0
4,4,0,0,4,4,0,0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
889,839,0,0,839,288,12,539,0.0,0.0,100.0,34.32657926102503,0.0,0.0,34.32657926102503,100.0
167,89,13,1,75,16,59,0,14.606741573033707,1.1235955056179776,84.26966292134831,17.97752808988764,1.1235955056179776,50.38536540068716,14.6717429659207,48.491039093694866
341,226,4,0,222,150,35,37,1.7699115044247788,0.0,98.23008849557522,66.3716814159292,0.0,80.64767091315764,64.173879218127,19.35232908684236
35,20,4,0,16,9,5,2,20.0,0.0,80.0,45.0,0.0,59.45205479452055,39.52054794520548,40.54794520547945
829,597,0,0,597,553,10,34,0.0,0.0,100.0,92.62981574539363,0.0,83.26271186440678,89.23998523691905,16.737288135593218
1842,1037,26,0,1011,656,227,128,2.507232401157184,0.0,97.49276759884282,63.25940212150434,0.0,83.6350896962211,59.42045081064291,16.3649103037789
3363,2024,2,0,2022,1886,39,97,0.09881422924901186,0.0,99.90118577075098,93.18181818181819,0.0,85.1429160506492,90.12838306731437,14.857083949350795
7105,6747,446,0,6301,2936,2920,445,6.610345338669038,0.0,93.38965466133097,43.51563657922039,0.0,83.43439739063746,42.11742628839265,16.565602609362543
1455,1443,56,0,1387,684,701,2,3.8808038808038807,0.0,96.11919611919612,47.4012474012474,0.0,85.4676966362592,46.88418431955144,14.532303363740795
4834,4716,242,0,4474,2022,2385,67,5.1314673452078035,0.0,94.86853265479219,42.87531806615776,0.0,84.2354157716753,39.547395988235685,15.764584228324694
3741,3730,1694,57,1979,852,1123,4,45.415549597855225,1.5281501340482573,53.056300268096514,22.841823056300267,1.5281501340482573,40.40323904360672,19.304408090313874,58.06861082234502
14218,14207,13354,0,853,78,761,14,93.99591750545505,0.0,6.004082494544942,0.5490251284578025,0.0,0.0,0.0,100.0
94356,94128,83536,1200,9392,1444,7801,147,88.74723780384157,1.2748597654258031,9.97790243073262,1.5340812510623831,1.217189638551524,0.0,0.0,98.78281036144847
773,773,744,0,29,9,19,1,96.248382923674,0.0,3.7516170763260024,1.1642949547218628,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
34723,33839,27807,1184,4848,302,4379,167,82.17441413753362,3.4989213629244365,14.326664499541948,0.8924613611513342,3.3670242426782284,3.4231692258554247,0.0,93.20980653146634
55732,55600,37405,2428,15767,1158,13500,1109,67.2751798561151,4.366906474820144,28.357913669064747,2.08273381294964,4.105126370108103,18.453899707459165,0.3157181061433576,77.44097392243273
28978,28901,22558,429,5914,358,5395,161,78.05266253762845,1.4843777031936611,20.462959759177885,1.238711463271167,1.3007791719819108,11.119834504179925,0.0,87.57938632383816
24250,23587,18655,387,4545,559,3426,560,79.09017679230084,1.6407343027939119,19.269088904905246,2.3699495484800948,1.3933765335112493,10.52161870027291,0.0,88.08500476621585
18173,18148,12786,364,4998,81,4882,35,70.45404452281242,2.005730659025788,27.540224818161782,0.4463301741238704,1.8850670089503732,19.757419388297528,0.0,78.3575136027521
10618,10581,8923,275,1383,59,1217,107,84.33040355353937,2.5989982043285136,13.070598242132123,0.557603251110481,2.5989982043285136,5.518428649551799,0.0,91.88257314611968
17645,17527,14339,258,2930,221,2286,423,81.81092029440292,1.472014606036401,16.717065099560678,1.2609117361784674,1.368494937299341,8.677037494315682,0.0,89.95446756838498
9323,8063,6518,112,1433,39,1116,278,80.83839761875232,1.3890611434949771,17.772541237752698,0.4836909338955724,1.1941926797080333,10.822232696018368,0.0,87.9835746242736
78366,78066,61639,3677,12750,1296,9830,1624,78.95754874080906,4.710117080419132,16.33233417877181,1.660133732995158,4.581458347707649,8.644974899260713,0.0,86.77356675303164
3861,3580,1678,967,935,50,791,94,46.87150837988827,27.011173184357542,26.11731843575419,1.3966480446927374,26.817562342150378,17.888857641949734,0.0,55.29358001589989
13783,12383,4464,4860,3059,199,2740,120,36.04942259549382,39.24735524509408,24.703222159412096,1.6070419122991197,39.16861508761376,12.655978064923909,0.0,48.175406847462334
16337,16238,6535,5498,4205,270,3386,549,40.245104076856755,33.85884961202118,25.89604631112206,1.6627663505357804,33.07759961202118,11.39409318612206,0.0,55.52830720185676
2746,2717,1730,218,769,150,576,43,63.67316893632683,8.023555391976444,28.303275671696724,5.520794994479205,7.709419266321994,15.423694519864265,0.7040410677776343,76.86688621381374
13383,13258,5070,2618,5570,1065,1516,2989,38.2410620003017,19.746568109820487,42.01236988987781,8.032885804797104,19.120001693780388,29.43927047467313,4.357029497361848,51.44072783154648
12445,11900,5628,3398,2874,329,1766,779,47.294117647058826,28.554621848739497,24.15126050420168,2.764705882352941,28.0134312293769,13.387580407990017,0.0,58.59898836263309
6202,6025,3643,1293,1089,117,746,226,60.46473029045643,21.46058091286307,18.074688796680498,1.941908713692946,21.141092094971697,4.2567974228785825,0.0,74.60211048214973
9016,8908,4287,1024,3597,175,2696,726,48.12528064660979,11.495285136955546,40.37943421643467,1.9645262685226763,11.342729835658826,28.708953667235583,0.0,59.948316497105594
20908,19943,7681,5917,6345,1222,4410,713,38.514767086195654,29.669558240986813,31.81567467281753,6.127463270320413,28.92125892125892,19.910912768055624,2.0458306172591882,51.16782831068545
24654,24498,17956,304,6238,185,5687,366,73.2957792472855,1.2409176259286472,25.46330312678586,0.7551636868315781,1.1831308590982514,16.650821185150495,0.0,82.16604795575125
1710,1705,1527,5,173,11,158,4,89.56011730205279,0.2932551319648094,10.146627565982405,0.6451612903225806,0.2932551319648094,1.564538013743599,0.0,98.14220685429159
36726,36651,27077,1278,8296,2214,6006,76,73.87792966085509,3.4869444217074568,22.63512591743745,6.040762871408693,3.1766423944008784,12.85026865637001,2.8963689947020317,83.97308894922911
2944,2939,2242,19,678,21,629,28,76.28445049336509,0.6464783940115686,23.06907111262334,0.7145287512759442,0.5828651624594058,13.654312842903241,0.0,85.76282199463735
17601,15988,12529,280,3179,202,2881,96,78.36502376782587,1.7513134851138354,19.883662747060296,1.2634475856892668,1.7513134851138354,10.622546063676811,0.0,87.62614045120935
15269,15226,11311,266,3649,58,3485,106,74.28740312623145,1.7470116905293578,23.965585183239195,0.38092736109286746,1.6125126992717922,14.517031047395216,0.0,83.87045625333299
93916,93674,78577,1781,13316,2538,10486,292,83.88346819821936,1.9012746333027308,14.215257168477912,2.709396417362342,1.7553838892599363,5.478022608581657,0.845236910148855,92.7665935021584
26598,26090,20582,858,4650,1140,3384,126,78.88846301264853,3.2886163280950558,17.82292065925642,4.369490226140283,3.1856562251349527,9.174272010607773,3.365629222279279,87.64007176425727
69722,69497,53483,911,15103,2567,7786,4750,76.95727873145603,1.3108479502712347,21.731873318272733,3.6936846194799777,1.1745152986011598,12.597585656377708,2.4155660100730247,86.22789904502113
103823,102722,82133,2317,18272,2557,15073,642,79.95658184225385,2.255602499951325,17.787815657794823,2.489242810692938,2.0556024999513247,9.873529943509109,0.8320999535500808,88.07086755653957
7232,7215,5631,190,1394,50,1293,51,78.04573804573805,2.6334026334026333,19.32085932085932,0.693000693000693,2.556979247846653,9.997206283029744,0.0,87.4458144691236
67845,67668,50691,1522,15455,898,13556,1001,74.9113317964178,2.2492167642016905,22.839451439380504,1.3270674469468582,2.0794951077183232,13.979980970948732,0.0,83.94052392133294
6,5,0,0,5,3,2,0,0.0,0.0,100.0,60.0,0.0,100.0,60.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20,17,0,0,17,17,0,0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
7762,7737,6555,195,987,22,881,84,84.7227607599845,2.520356727413726,12.756882512601784,0.28434793847744605,2.520356727413726,5.900695221631884,0.0,91.5789480509544
36450,33284,25703,462,7119,427,6426,266,77.22329046989545,1.3880543203941833,21.38865520971037,1.2828986900612906,1.3130730657078549,11.891029616108773,0.0,86.79589731818338
51511,51039,41585,1768,7686,205,5107,2374,81.47690981406376,3.464017711945767,15.059072473990478,0.40165363741452614,3.4038673360059173,6.878621346170929,0.0,89.71751131782315
20659,19145,16119,146,2880,311,2489,80,84.19430660746931,0.762601201358057,15.04309219117263,1.6244450248106554,0.762601201358057,7.383306068317618,0.0,91.85409273032433
59086,58812,47758,916,10138,250,9678,210,81.20451608515269,1.5575052710331225,17.237978643814188,0.4250833163300007,1.423299600843557,9.084984179798083,0.0,89.49171621935837
8372,8340,7438,9,893,66,766,61,89.18465227817745,0.1079136690647482,10.707434052757794,0.7913669064748201,0.0,3.2698977366625,0.0,96.7301022633375
124,121,14,0,107,11,96,0,11.570247933884298,0.0,88.4297520661157,9.090909090909092,0.0,83.521776605993,7.710540992749582,16.478223394007003
40,32,2,0,30,3,18,9,6.25,0.0,93.75,9.375,0.0,89.49829931972789,8.524659863945578,10.501700680272108
17353,17279,13049,133,4097,46,3592,459,75.519416632907,0.7697204699346027,23.7108628971584,0.26621910990219344,0.7697204699346027,13.26020244649795,0.0,85.97007708356745
27760,27687,22720,1120,3847,124,3510,213,82.06017264420124,4.045219778235273,13.894607577563477,0.4478636183046195,3.898124902040127,6.392768891611038,0.0,89.70910620634884
89578,88593,72502,2034,14057,655,12911,491,81.83716546454009,2.2958924519995936,15.866942083460318,0.7393360649261228,2.1379599322580285,6.764285945628302,0.0,91.09775412211367
321,69,9,0,60,25,35,0,13.043478260869565,0.0,86.95652173913044,36.231884057971016,0.0,82.62581307771312,34.52584731256419,17.37418692228688
6,6,0,0,6,3,3,0,0.0,0.0,100.0,50.0,0.0,90.61728395061728,47.28395061728395,9.382716049382722
6376,6367,3686,0,2681,75,2600,6,57.89225694989791,0.0,42.10774305010209,1.1779487984922254,0.0,33.76447725749183,0.0,66.23552274250817
1131,1099,206,0,893,84,804,5,18.744313011828936,0.0,81.25568698817106,7.643312101910828,0.0,73.98785387915356,5.130974730892435,26.012146120846438
180,120,14,0,106,10,94,2,11.666666666666666,0.0,88.33333333333333,8.333333333333334,0.0,81.27359710369795,6.161106801137834,18.726402896302048
1401,1401,879,0,522,3,518,1,62.74089935760171,0.0,37.25910064239829,0.21413276231263384,0.0,29.825179937552473,0.0,70.17482006244752
33927,33854,15451,1,18402,174,17856,372,45.64010161280794,0.00295386069592958,54.35694452649613,0.5139717610917469,0.0,45.9684235551937,0.0,54.0315764448063
16945,16867,13469,53,3345,91,3190,64,79.85415307997866,0.3142230390703741,19.831623880950968,0.5395150293472462,0.21694677447893446,12.122479912079372,0.0,87.66057331344169
43005,42799,30879,293,11627,461,7488,3678,72.1488819832239,0.684595434472768,27.166522582303326,1.0771279702796794,0.6542002976946526,19.172601609658948,0.0,80.1731980926464
1182,1179,188,0,991,151,745,95,15.945716709075487,0.0,84.05428329092452,12.80746395250212,0.0,75.04202662185457,9.779345711694623,24.957973378145425
19975,19938,15151,2,4785,1517,3186,82,75.99057076938509,0.010031096398836392,23.99939813421607,7.608586618517404,0.010031096398836392,14.876012588736542,3.4316149229966566,85.11395631486462
19713,19685,15838,297,3550,239,3205,106,80.45720091440182,1.5087630175260351,18.034036068072137,1.2141224282448564,1.4574414881444597,10.541092778362103,0.26467413468570844,88.00146573349343
327,327,78,0,249,19,230,0,23.853211009174313,0.0,76.14678899082568,5.81039755351682,0.0,70.98162382566052,4.429016172135439,29.01837617433948
4329,4325,3903,0,422,47,370,5,90.24277456647398,0.0,9.757225433526012,1.0867052023121386,0.0,3.567474038295164,0.0,96.43252596170484
3018,3002,1622,0,1380,27,1333,20,54.030646235842774,0.0,45.969353764157226,0.899400399733511,0.0,35.43500261911906,0.0,64.56499738088094
58807,58659,48086,14,10559,417,10086,56,81.97548543275542,0.02386675531461498,18.00064781192997,0.7108883547281747,0.0,9.521476010105962,0.0,90.47852398989404
53026,51354,39842,683,10829,1885,8574,370,77.5830509794758,1.3299840324025392,21.086964988121665,3.6706001479923667,0.9252167735763642,11.32757663642389,1.2869707349048918,87.74720658999975
17277,17235,12892,180,4163,426,3610,127,74.80127647229475,1.0443864229765014,24.15433710472875,2.47171453437772,1.018705888821391,15.577038696921868,0.9052019509159839,83.40425541425674
43168,42960,33069,472,9419,406,7169,1844,76.97625698324022,1.0986964618249535,21.925046554934823,0.9450651769087524,1.0662025544325897,14.288978317729299,0.03523576992256239,84.6448191278381
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1,1,0,0,1,0,1,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
2,2,0,0,2,0,2,0,0.0,0.0,100.0,0.0,0.0,42.5531914893617,0.0,57.4468085106383
39,32,9,0,23,1,20,2,28.125,0.0,71.875,3.125,0.0,30.605158730158728,0.0,69.39484126984127
1,1,0,0,1,0,1,0,0.0,0.0,100.0,0.0,0.0,63.23529411764706,0.0,36.76470588235294
6600,6526,5746,7,773,230,539,4,88.04780876494024,0.10726325467361324,11.844927980386148,3.5243640821330064,0.10726325467361324,3.100393314552294,0.9010036823828504,96.7923434307741
2433,2409,2236,6,167,20,137,10,92.81859692818597,0.24906600249066002,6.932337069323371,0.8302200083022001,0.01153631127925861,0.0,0.0,99.98846368872074
8717,8708,7591,34,1083,59,1011,13,87.17271474506201,0.3904455672944419,12.436839687643547,0.6775378961874139,0.3490719636535648,3.334646886650578,0.0,96.31628114969585
32,31,24,0,7,1,6,0,77.41935483870968,0.0,22.580645161290324,3.225806451612903,0.0,14.485407066052229,1.1623143881208389,85.51459293394777
2801,2790,2497,0,293,23,263,7,89.49820788530467,0.0,10.501792114695341,0.8243727598566308,0.0,0.5507317558046392,0.0,99.44926824419537
2618,1876,1708,16,152,20,130,2,91.04477611940298,0.8528784648187633,8.102345415778252,1.0660980810234542,0.8528784648187633,0.0,0.0,99.14712153518124
505,494,468,0,26,3,21,2,94.73684210526316,0.0,5.2631578947368425,0.6072874493927125,0.0,0.0,0.17993702204228523,100.0
1361,1349,1153,0,196,7,184,5,85.470719051149,0.0,14.529280948851001,0.5189028910303929,0.0,2.6542809488510013,0.0,97.345719051149
98,92,59,0,33,17,15,1,64.1304347826087,0.0,35.869565217391305,18.47826086956522,0.0,25.908627717391305,15.939198369565219,74.09137228260869
1749,1732,1649,0,83,10,69,4,95.20785219399538,0.0,4.7921478060046185,0.5773672055427251,0.0,0.0,0.0,100.0
767,731,565,0,166,12,151,3,77.29138166894664,0.0,22.70861833105335,1.6415868673050615,0.0,13.224657382657256,0.0,86.77534261734274
33,33,28,0,5,1,4,0,84.84848484848484,0.0,15.151515151515152,3.0303030303030303,0.0,4.978354978354979,0.8658008658008658,95.02164502164501
1533,1271,1163,0,108,10,97,1,91.50275373721479,0.0,8.49724626278521,0.7867820613690008,0.0,0.257246262785209,0.0,99.7427537372148
1420,1407,1325,2,80,7,68,5,94.17199715707179,0.14214641080312723,5.685856432125089,0.4975124378109453,0.14214641080312723,0.0,0.0,99.85785358919688
64,37,24,0,13,6,7,0,64.86486486486487,0.0,35.13513513513514,16.216216216216218,0.0,24.468468468468473,13.549549549549551,75.53153153153153
7497,7342,6719,4,619,38,578,3,91.51457368564424,0.05448106782892945,8.430945246526832,0.5175701443748297,0.05448106782892945,0.0,0.0,99.94551893217107
9029,8999,7741,3,1255,578,669,8,86.02066896321814,0.0333370374486054,13.94599399933326,6.422935881764641,0.0333370374486054,1.535922056887216,5.433727248671115,98.43074090566418
6554,6530,4882,4,1644,1111,528,5,74.76263399693721,0.06125574272588055,25.176110260336905,17.013782542113322,0.06125574272588055,15.50145272609033,12.818577062661268,84.43729153118379
2684,2665,2528,0,137,29,100,8,94.85928705440901,0.0,5.140712945590995,1.0881801125703565,0.0,0.0,0.0,100.0
1596,1593,1301,0,292,12,276,4,81.66980539861896,0.0,18.33019460138104,0.7532956685499058,0.0,8.511073154352617,0.0,91.48892684564738
3646,3624,3459,7,158,25,129,4,95.44701986754967,0.19315673289183222,4.359823399558499,0.6898454746136865,0.09987315080228001,0.0,0.0,99.90012684919772
444,128,0,0,128,9,17,102,0.0,0.0,100.0,7.03125,0.0,58.02469135802469,0.8584104938271606,41.97530864197531
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
8,1,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
9,6,0,0,6,0,0,6,0.0,0.0,100.0,0.0,0.0,33.33333333333333,0.0,66.66666666666667
17,13,0,0,13,4,0,9,0.0,0.0,100.0,30.76923076923077,0.0,5.263157894736835,4.453441295546561,94.73684210526316
260,221,27,0,194,58,106,30,12.217194570135746,0.0,87.78280542986425,26.244343891402714,0.0,73.9366515837104,22.55203619909502,26.0633484162896
38,26,0,0,26,8,7,11,0.0,0.0,100.0,30.76923076923077,0.0,69.23076923076923,30.76923076923077,30.769230769230774
115,102,0,0,102,3,5,94,0.0,0.0,100.0,2.9411764705882355,0.0,19.04761904761905,2.9411764705882355,80.95238095238095
6,6,0,0,6,0,6,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
82,71,0,0,71,69,2,0,0.0,0.0,100.0,97.1830985915493,0.0,0.0,24.455825864276562,100.0
81,70,0,0,70,0,70,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
5015,4873,2396,0,2477,83,2378,16,49.16888980094398,0.0,50.83111019905602,1.7032628770777756,0.0,43.454061018728154,0.6600438010718144,56.545938981271846
455,433,118,0,315,3,292,20,27.25173210161663,0.0,72.74826789838338,0.6928406466512702,0.0,58.98680000847512,0.0,41.01319999152488
664,594,136,0,458,130,326,2,22.895622895622896,0.0,77.10437710437711,21.885521885521886,0.0,69.44945608372097,21.399495154051657,30.550543916279025
23,23,8,0,15,13,2,0,34.78260869565217,0.0,65.21739130434783,56.52173913043478,0.0,41.21739130434783,48.52173913043478,58.78260869565217
33,31,1,0,30,6,24,0,3.225806451612903,0.0,96.7741935483871,19.35483870967742,0.0,9.274193548387103,0.0,90.7258064516129
228,138,0,0,138,78,60,0,0.0,0.0,100.0,56.52173913043478,0.0,2.0833333333333144,0.2717391304347814,97.91666666666669
3,3,0,0,3,0,3,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
449,15,0,0,15,7,5,3,0.0,0.0,100.0,46.666666666666664,0.0,0.0,0.0,100.0
13,5,0,0,5,1,4,0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,100.0
24,23,1,0,22,1,21,0,4.3478260869565215,0.0,95.65217391304348,4.3478260869565215,0.0,5.408271474019088,0.0,94.59172852598091
157,39,0,0,39,9,27,3,0.0,0.0,100.0,23.076923076923077,0.0,4.347826086956516,0.0,95.65217391304348
4,4,2,0,2,0,2,0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0
5,5,1,0,4,1,3,0,20.0,0.0,80.0,20.0,0.0,0.0,20.0,100.0
68,57,0,0,57,7,48,2,0.0,0.0,100.0,12.280701754385966,0.0,0.0,0.0,100.0
9,6,3,0,3,0,3,0,50.0,0.0,50.0,0.0,0.0,20.0,0.0,80.0
821,820,570,3,247,85,141,21,69.51219512195122,0.36585365853658536,30.121951219512194,10.365853658536585,0.36585365853658536,23.999502239920357,9.252681116792614,75.63464410154306
15019,14922,6629,349,7944,2844,4504,596,44.424339900817586,2.3388285752580082,53.23683152392441,19.059107358262967,2.1719765174159615,44.39367245829593,16.77879590108833,53.434351024288105
20038,20015,8263,423,11329,5061,6211,57,41.2840369722708,2.113414938795903,56.6025480889333,25.286035473394953,2.0022420649771147,43.26180323067871,22.840232249381614,54.735954704344174
1168,1140,544,10,586,209,349,28,47.719298245614034,0.8771929824561403,51.40350877192982,18.333333333333332,0.8771929824561403,39.99725877192982,16.927083333333332,59.12554824561404
26529,26510,9823,467,16220,4821,11193,206,37.053941908713696,1.7615993964541683,61.18445869483214,18.185590343266693,1.7615993964541683,49.866964094400174,16.58731820503775,48.37143650914566
19162,19008,7877,401,10730,5631,4965,134,41.440446127946124,2.109638047138047,56.44991582491583,29.62436868686869,1.8857240301205818,43.82116526513079,26.400006841817188,54.29311070474863
24763,24673,10508,576,13589,4553,8850,186,42.58906496980505,2.3345357273132574,55.07639930288169,18.453370080654967,2.1717355645130945,44.942089168571556,15.807867435152321,52.88617526691535
