peg_id,Reads_in_input,Reads_aligned_all_amplicons,WT,correct_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,WT_perc,corr_perc,byprod_perc,INDEL_perc
peg_179,4,4,4,0,0,0,0,0,100.0,0.0,0.0,0.0
peg_180,2862,2841,2567,3,271,79,191,1,90.35550862372403,0.10559662090813093,9.538894755367828,2.780711017247448
peg_181,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_182,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_183,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_184,21,1,0,0,1,0,0,1,0.0,0.0,100.0,0.0
peg_185,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_186,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_187,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_188,6,2,0,0,2,2,0,0,0.0,0.0,100.0,100.0
peg_189,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_190,2253,2245,2028,0,217,91,121,5,90.33407572383074,0.0,9.665924276169266,4.0534521158129175
peg_191,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_192,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_193,25,4,0,0,4,1,2,1,0.0,0.0,100.0,25.0
peg_194,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_195,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_196,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_197,2280,2266,2051,1,214,39,175,0,90.51191526919682,0.0441306266548985,9.443954104148279,1.7210944395410415
peg_198,2484,2463,2220,8,235,49,186,0,90.13398294762484,0.32480714575720665,9.541209906617945,1.989443767762891
peg_199,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_200,8,1,0,0,1,0,1,0,0.0,0.0,100.0,0.0
peg_201,26,7,0,0,7,4,0,3,0.0,0.0,100.0,57.142857142857146
peg_202,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_203,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_204,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_205,3555,3522,3249,3,270,66,201,3,92.24872231686541,0.08517887563884156,7.666098807495741,1.8739352640545144
peg_206,1570,1556,1446,0,110,26,84,0,92.9305912596401,0.0,7.069408740359897,1.6709511568123394
peg_207,3355,3331,3007,13,311,98,208,5,90.2731912338637,0.3902731912338637,9.336535574902431,2.9420594416091266
peg_208,5690,5635,5105,8,522,152,350,20,90.59449866903283,0.1419698314108252,9.263531499556345,2.697426796805679
peg_209,4456,4410,4033,28,349,75,266,8,91.45124716553288,0.6349206349206349,7.913832199546485,1.7006802721088434
peg_210,4186,4138,3784,1,353,76,251,26,91.44514258095698,0.02416626389560174,8.530691155147414,1.8366360560657322
peg_211,1609,1574,1378,1,195,68,124,3,87.54764930114358,0.06353240152477764,12.388818297331639,4.320203303684879
peg_212,1390,1366,1199,4,163,46,117,0,87.77452415812591,0.29282576866764276,11.932650073206442,3.3674963396778916
peg_213,2674,2611,2296,6,309,95,209,5,87.93565683646112,0.2297970126388357,11.834546150900039,3.6384527001148985
peg_214,1611,1579,1421,1,157,55,100,2,89.99366687777074,0.06333122229259025,9.943001899936668,3.4832172260924636
peg_215,1949,1909,1656,5,248,85,163,0,86.74698795180723,0.26191723415400736,12.991094814038764,4.452592980618125
peg_216,2029,1975,1744,3,228,89,133,6,88.30379746835443,0.1518987341772152,11.544303797468354,4.506329113924051
peg_217,1192,1175,1000,1,174,66,104,4,85.1063829787234,0.0851063829787234,14.808510638297872,5.617021276595745
peg_218,1252,1214,1033,2,179,75,102,2,85.09060955518946,0.16474464579901152,14.744645799011533,6.177924217462932
peg_219,1385,1352,1172,3,177,64,105,8,86.68639053254438,0.22189349112426035,13.091715976331361,4.733727810650888
peg_220,5032,4990,4447,17,526,135,388,3,89.1182364729459,0.3406813627254509,10.541082164328657,2.7054108216432864
peg_221,6424,6379,5822,21,536,83,440,13,91.26822385953912,0.32920520457752,8.402570935883368,1.3011443799968647
peg_222,1672,1661,1526,0,135,19,112,4,91.87236604455147,0.0,8.127633955448525,1.143889223359422
peg_223,1259,1256,1182,2,72,16,54,2,94.10828025477707,0.1592356687898089,5.732484076433121,1.2738853503184713
peg_224,4929,4886,4525,6,355,74,276,5,92.61154318460909,0.12279983626688498,7.265656979124028,1.5145313139582481
peg_225,3562,3525,3277,3,245,63,176,6,92.9645390070922,0.0851063829787234,6.950354609929078,1.7872340425531914
peg_226,5423,5366,4957,2,407,60,339,8,92.37793514722325,0.03727171077152441,7.584793142005218,1.1181513231457323
peg_227,4661,4628,4237,7,384,84,295,5,91.5514261019879,0.1512532411408816,8.297320656871218,1.815038893690579
peg_228,4867,4801,4447,0,354,56,287,11,92.62653613830452,0.0,7.37346386169548,1.1664236617371382
peg_229,3632,3593,3308,3,282,50,231,1,92.06790982465905,0.08349568605622043,7.848594489284721,1.3915947676036737
peg_230,4920,4885,4451,17,417,113,300,4,91.11566018423746,0.34800409416581374,8.536335721596725,2.3132036847492325
peg_231,6748,6671,6075,18,578,93,458,27,91.06580722530356,0.2698246140008994,8.664368160695547,1.394093839004647
peg_232,2223,2209,1989,0,220,35,184,1,90.04074241738343,0.0,9.95925758261657,1.5844273426889997
peg_233,5861,5813,5276,39,498,61,428,9,90.76208498193704,0.6709100292447961,8.567004988818166,1.049372097023912
peg_234,21,12,0,0,12,3,8,1,0.0,0.0,100.0,25.0
peg_235,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_236,8,3,0,0,3,0,3,0,0.0,0.0,100.0,0.0
peg_237,2151,2120,1933,1,186,51,128,7,91.17924528301887,0.04716981132075472,8.773584905660377,2.4056603773584904
peg_238,893,889,810,0,79,19,59,1,91.11361079865017,0.0,8.88638920134983,2.137232845894263
peg_239,1040,1022,907,0,115,21,91,3,88.74755381604696,0.0,11.252446183953033,2.0547945205479454
peg_240,118,97,26,0,71,31,36,4,26.804123711340207,0.0,73.19587628865979,31.95876288659794
peg_241,1621,1606,1449,0,157,42,109,6,90.2241594022416,0.0,9.775840597758407,2.61519302615193
peg_242,606,595,539,0,56,24,32,0,90.58823529411765,0.0,9.411764705882353,4.033613445378151
peg_243,23,15,3,0,12,4,8,0,20.0,0.0,80.0,26.666666666666668
peg_244,874,857,745,2,110,31,77,2,86.93115519253209,0.23337222870478413,12.835472578763127,3.617269544924154
peg_245,93,51,7,0,44,18,24,2,13.72549019607843,0.0,86.27450980392157,35.294117647058826
peg_246,2950,2926,2662,1,263,57,181,25,90.97744360902256,0.03417634996582365,8.98838004101162,1.948051948051948
peg_247,493,487,458,0,29,10,19,0,94.04517453798768,0.0,5.95482546201232,2.0533880903490758
peg_248,2140,2113,1867,0,246,59,180,7,88.35778513961192,0.0,11.642214860388075,2.7922385234264078
peg_249,674,664,593,0,71,26,40,5,89.30722891566265,0.0,10.69277108433735,3.9156626506024095
peg_250,515,502,464,0,38,12,25,1,92.43027888446215,0.0,7.569721115537849,2.3904382470119523
peg_251,1067,1058,977,0,81,23,53,5,92.34404536862004,0.0,7.655954631379962,2.1739130434782608
peg_252,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_253,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_254,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_255,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_256,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_257,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_258,4,3,3,0,0,0,0,0,100.0,0.0,0.0,0.0
peg_259,7,2,1,0,1,0,1,0,50.0,0.0,50.0,0.0
peg_260,34,17,0,0,17,8,8,1,0.0,0.0,100.0,47.05882352941177
peg_261,736,699,627,0,72,8,64,0,89.69957081545064,0.0,10.300429184549357,1.1444921316165952
peg_262,319,311,278,0,33,0,33,0,89.38906752411576,0.0,10.610932475884244,0.0
peg_263,261,244,223,0,21,1,20,0,91.39344262295081,0.0,8.60655737704918,0.4098360655737705
peg_264,1560,1540,1397,2,141,26,114,1,90.71428571428571,0.12987012987012986,9.155844155844155,1.6883116883116882
peg_265,598,587,539,0,48,5,42,1,91.82282793867121,0.0,8.17717206132879,0.8517887563884157
peg_266,8,3,0,0,3,0,3,0,0.0,0.0,100.0,0.0
peg_267,30,11,8,0,3,0,3,0,72.72727272727273,0.0,27.272727272727273,0.0
peg_268,51,21,1,0,20,5,14,1,4.761904761904762,0.0,95.23809523809524,23.80952380952381
peg_269,463,427,352,1,74,5,69,0,82.43559718969556,0.234192037470726,17.330210772833723,1.17096018735363
peg_270,144,139,125,0,14,1,13,0,89.92805755395683,0.0,10.071942446043165,0.7194244604316546
peg_271,94,94,86,0,8,0,7,1,91.48936170212765,0.0,8.51063829787234,0.0
peg_272,957,947,848,0,99,39,60,0,89.54593453009504,0.0,10.454065469904963,4.118268215417107
peg_273,483,475,436,0,39,6,29,4,91.78947368421052,0.0,8.210526315789474,1.263157894736842
peg_274,1463,1446,1307,1,138,17,118,3,90.38727524204702,0.06915629322268327,9.54356846473029,1.1756569847856155
peg_275,636,625,572,0,53,9,44,0,91.52,0.0,8.48,1.44
peg_276,287,270,182,0,88,7,78,3,67.4074074074074,0.0,32.592592592592595,2.5925925925925926
peg_277,168,156,137,0,19,2,17,0,87.82051282051282,0.0,12.179487179487179,1.2820512820512822
peg_278,97,90,77,0,13,0,13,0,85.55555555555556,0.0,14.444444444444445,0.0
peg_279,229,179,129,0,50,2,48,0,72.06703910614524,0.0,27.932960893854748,1.1173184357541899
peg_280,62,51,41,0,10,0,8,2,80.3921568627451,0.0,19.607843137254903,0.0
peg_281,176,137,89,0,48,16,31,1,64.96350364963503,0.0,35.03649635036496,11.678832116788321
peg_282,221,170,117,0,53,3,48,2,68.82352941176471,0.0,31.176470588235293,1.7647058823529411
peg_283,140,121,101,0,20,1,19,0,83.47107438016529,0.0,16.52892561983471,0.8264462809917356
peg_284,172,144,92,0,52,3,37,12,63.888888888888886,0.0,36.111111111111114,2.0833333333333335
peg_285,170,134,100,0,34,3,29,2,74.6268656716418,0.0,25.37313432835821,2.2388059701492535
